order_id,customer_id,product,category,unit_price,quantity,discount,amount,order_date,region,status
ORD01149,CUST0209,手机,手机,3767.56,3,0.2,9042.14,2024-08-30,西南,处理中
ORD01150,CUST0144,笔记本电脑,电脑,7641.5,3,0.0,22924.5,2024-03-09,华东,已完成
ORD01151,CUST0017,鼠标,配件,124.57,3,0.05,355.02,2024-02-26,华东,已完成
ORD01152,CUST0190,耳机,配件,432.04,3,0.0,1296.12,2024-01-31,华南,已完成
ORD01153,CUST0112,笔记本电脑,电脑,6486.29,5,0.2,25945.16,2024-06-27,西南,已完成
ORD01154,CUST0228,笔记本电脑,电脑,7590.08,5,0.2,30360.32,2024-07-03,华东,已完成
ORD01155,CUST0228,显示器,电脑,2042.49,3,0.15,5208.35,2024-03-12,西南,已完成
ORD01156,CUST0121,充电宝,配件,134.23,3,0.15,342.29,2024-05-30,华东,已退款
ORD01157,CUST0186,鼠标,配件,116.35,1,0.05,110.53,2024-08-23,西南,已完成
ORD01158,CUST0051,充电宝,配件,139.27,4,0.0,557.08,2024-03-14,华南,已完成
ORD01159,CUST0189,显示器,电脑,2021.31,1,0.0,2021.31,2024-10-09,华东,已完成
ORD01160,CUST0279,显示器,电脑,2077.56,3,0.15,5297.78,2024-08-03,华东,已完成
ORD01161,CUST0184,显示器,电脑,1994.59,5,0.1,8975.65,2024-05-04,华北,已完成
ORD01162,CUST0032,手机,手机,3913.25,2,0.1,7043.85,2024-04-17,东北,处理中
ORD01163,CUST0204,充电宝,配件,136.52,5,0.0,682.6,2024-04-24,华东,已退款
ORD01164,CUST0142,充电宝,配件,160.23,5,0.0,801.15,2024-01-29,华北,已完成
ORD01165,CUST0098,U盘,配件,50.48,5,0.2,201.92,2024-03-11,西南,已完成
ORD01166,CUST0063,平板,电脑,3022.18,2,0.2,4835.49,2024-03-01,华北,处理中
ORD01167,CUST0233,鼠标,配件,139.13,3,0.0,417.39,2024-12-22,西南,处理中
ORD01168,CUST0047,手机,手机,4251.78,3,0.2,10204.27,2024-12-26,东北,已完成
ORD01169,CUST0109,鼠标,配件,127.59,3,0.0,382.77,2024-03-14,东北,已完成
ORD01170,CUST0011,手机,手机,3697.81,5,0.1,16640.15,2024-07-12,华东,已完成
ORD01171,CUST0026,充电宝,配件,163.07,4,0.0,652.28,2024-01-14,华东,已完成
ORD01172,CUST0171,耳机,配件,389.13,4,0.0,1556.52,2024-12-22,华北,已完成
ORD01173,CUST0125,平板,电脑,3059.77,1,0.0,3059.77,2024-08-05,西南,已完成
ORD01174,CUST0065,充电宝,配件,145.63,4,0.0,582.52,2024-07-09,华南,已完成
ORD01175,CUST0290,键盘,配件,319.28,5,0.0,1596.4,2024-01-28,东北,已完成
ORD01176,CUST0106,显示器,电脑,2123.69,3,0.0,6371.07,2024-12-25,西南,已完成
ORD01177,CUST0036,U盘,配件,53.74,4,0.2,171.97,2024-02-24,东北,已完成
ORD01178,CUST0284,手机,手机,3698.89,2,0.05,7027.89,2024-12-05,华东,已完成
ORD01179,CUST0107,鼠标,配件,125.66,2,0.0,251.32,2024-10-24,华南,已退款
ORD01180,CUST0111,显示器,电脑,1876.26,3,0.15,4784.46,2024-02-07,西南,已完成
ORD01181,CUST0120,耳机,配件,359.85,4,0.0,1439.4,2024-09-01,东北,处理中
ORD01182,CUST0169,笔记本电脑,电脑,7339.35,5,0.1,33027.08,2024-10-31,华东,已完成
ORD01183,CUST0076,耳机,配件,419.62,5,0.0,2098.1,2024-03-21,华南,已完成
ORD01184,CUST0002,手机,手机,4143.41,4,,15744.96,2024-01-16,华东,已完成
ORD01185,CUST0142,显示器,电脑,2082.64,1,0.0,2082.64,2024-03-16,华南,已完成
ORD01186,CUST0075,手机,手机,3752.27,1,0.1,3377.04,2024-07-06,西南,处理中
ORD01187,CUST0067,摄像头,配件,636.89,2,0.0,1273.78,2024-03-13,西南,已完成
ORD01188,CUST0277,U盘,配件,50.23,3,0.0,150.69,2024-02-10,西南,已完成
ORD01189,CUST0129,U盘,配件,52.02,2,0.0,104.04,2024-05-05,东北,已完成
ORD01190,CUST0090,笔记本电脑,电脑,6608.66,3,0.2,15860.78,2024-02-09,华南,已完成
ORD01191,CUST0057,鼠标,配件,141.39,3,0.2,339.34,2024-01-07,东北,处理中
ORD01192,CUST0014,平板,电脑,3279.28,3,0.15,8362.16,2024-10-18,西南,已完成
ORD01193,CUST0068,手机,手机,3628.53,3,0.1,9797.03,2024-08-01,华南,已退款
ORD01194,CUST0008,笔记本电脑,电脑,6988.97,5,0.05,33197.61,2024-03-17,华北,已完成
ORD01195,CUST0184,平板,电脑,3121.39,4,,9988.45,2024-04-03,华东,已完成
ORD01196,CUST0122,笔记本电脑,电脑,7147.42,3,0.0,21442.26,2024-08-28,华北,已完成
ORD01197,CUST0166,平板,电脑,2703.38,4,,10813.52,2024-03-12,华南,已退款
ORD01198,CUST0009,摄像头,配件,657.01,3,0.05,1872.48,2024-09-27,西南,已完成
ORD01199,CUST0090,键盘,配件,307.28,5,0.0,1536.4,2024-12-23,西南,已完成
ORD01200,CUST0136,充电宝,配件,137.41,5,0.0,687.05,2024-06-02,华南,已退款
ORD01201,CUST0027,充电宝,配件,142.36,4,0.0,569.44,2024-08-28,华东,已完成
ORD01202,CUST0065,鼠标,配件,129.01,4,0.0,516.04,2024-07-29,西南,已完成
ORD01203,CUST0216,平板,电脑,2801.35,2,0.0,5602.7,2024-06-21,华北,已完成
ORD01204,CUST0270,键盘,配件,280.69,2,0.15,477.17,2024-08-15,华东,已完成
ORD01205,CUST0059,平板,电脑,3142.24,1,0.15,2670.9,2024-11-26,西南,已完成
ORD01206,CUST0033,鼠标,配件,133.44,2,0.1,240.19,2024-12-21,华南,已完成
ORD01207,CUST0244,手机,手机,4081.36,2,0.0,8162.72,2024-01-07,华北,已完成
ORD01208,CUST0230,笔记本电脑,电脑,6544.81,3,0.05,18652.71,2024-05-26,华南,已完成
ORD01209,CUST0186,键盘,配件,304.27,1,0.15,258.63,2024-02-26,西南,已完成
ORD01210,CUST0263,显示器,电脑,2097.34,2,0.2,3355.74,2024-03-20,华东,已完成
ORD01211,CUST0056,鼠标,配件,119.39,2,0.2,191.02,2024-01-31,西南,已完成
ORD01212,CUST0232,充电宝,配件,161.92,4,0.2,518.14,2024-11-24,西南,已完成
ORD01213,CUST0258,手机,手机,4283.31,1,0.05,4069.14,2024-01-17,东北,已完成
ORD01214,CUST0114,鼠标,配件,138.83,1,0.15,118.01,2024-11-05,西南,已完成
ORD01215,CUST0023,U盘,配件,51.24,1,0.0,51.24,2024-03-29,华东,已完成
ORD01216,CUST0267,手机,手机,3818.51,4,0.0,15274.04,2024-09-14,华北,已完成
ORD01217,CUST0155,摄像头,配件,640.65,5,0.0,3203.25,2024-03-23,华南,已完成
ORD01218,CUST0235,摄像头,配件,541.87,1,0.15,460.59,2024-01-06,华南,已完成
ORD01219,CUST0016,充电宝,配件,163.0,1,0.0,163.0,2024-07-21,东北,已完成
ORD01220,CUST0032,键盘,配件,309.63,4,0.1,1114.67,2024-08-04,华东,已完成
ORD01221,CUST0246,笔记本电脑,电脑,7159.22,5,0.05,34006.29,2024-12-14,西南,已完成
ORD01222,CUST0206,摄像头,配件,620.65,1,0.05,589.62,2024-08-20,华北,已完成
ORD01223,CUST0219,U盘,配件,52.75,1,0.0,52.75,2024-10-10,东北,已退款
ORD01224,CUST0056,平板,电脑,2700.27,3,0.0,8100.81,2024-12-30,华南,已完成
ORD01225,CUST0252,键盘,配件,294.64,5,0.1,1325.88,2024-05-12,华南,已完成
ORD01226,CUST0228,平板,电脑,3102.83,2,0.15,5274.81,2024-10-19,华南,已退款
ORD01227,CUST0038,鼠标,配件,132.87,1,0.0,132.87,2024-09-13,西南,已完成
ORD01228,CUST0042,手机,手机,4282.02,4,0.1,15415.27,2024-06-05,西南,已完成
ORD01229,CUST0165,U盘,配件,47.27,3,0.0,141.81,2024-12-29,西南,已完成
ORD01230,CUST0076,手机,手机,4274.4,2,0.15,7266.48,2024-04-26,西南,已完成
ORD01231,CUST0034,耳机,配件,391.57,2,0.05,743.98,2024-08-04,西南,已完成
ORD01232,CUST0065,充电宝,配件,137.73,3,0.1,371.87,2024-03-21,华南,已完成
ORD01233,CUST0141,笔记本电脑,电脑,7024.61,4,0.0,28098.44,2024-05-19,华北,处理中
ORD01234,CUST0300,笔记本电脑,电脑,6992.81,2,0.15,11887.78,2024-02-17,华南,已完成
ORD01235,CUST0281,笔记本电脑,电脑,7023.16,2,0.2,11237.06,2024-09-24,西南,已完成
ORD01236,CUST0167,耳机,配件,362.57,5,0.2,1450.28,2024-07-12,华东,已完成
ORD01237,CUST0196,笔记本电脑,电脑,7308.66,2,0.0,14617.32,2024-03-05,华南,已退款
ORD01238,CUST0272,摄像头,配件,544.73,1,0.0,544.73,2024-04-18,华北,已完成
ORD01239,CUST0151,键盘,配件,324.02,1,0.05,307.82,2024-07-24,华南,已完成
ORD01240,CUST0233,显示器,电脑,2011.96,3,0.0,6035.88,2024-11-12,西南,已完成
ORD01241,CUST0259,平板,电脑,2888.78,3,0.1,7799.71,2024-01-29,西南,已退款
ORD01242,CUST0221,平板,电脑,2934.14,4,0.0,11736.56,2024-04-22,华东,已完成
ORD01243,CUST0051,笔记本电脑,电脑,6767.62,4,0.0,27070.48,2024-07-19,东北,已完成
ORD01244,CUST0059,充电宝,配件,160.33,5,0.0,801.65,2024-04-04,华东,已完成
ORD01245,CUST0283,显示器,电脑,2122.01,3,0.1,5729.43,2024-10-13,东北,已完成
ORD01246,CUST0111,耳机,配件,438.12,5,0.0,2190.6,2024-11-05,华东,已完成
ORD01247,CUST0221,键盘,配件,282.59,4,0.1,1017.32,2024-02-09,华北,已完成
ORD01248,CUST0232,耳机,配件,414.13,2,0.0,828.26,2024-12-20,东北,已完成
ORD01249,CUST0117,显示器,电脑,2182.02,5,0.2,8728.08,2024-08-27,东北,已完成
ORD01250,CUST0212,键盘,配件,323.94,2,0.2,518.3,2024-09-01,华南,已完成
ORD01251,CUST0174,鼠标,配件,121.18,5,0.1,545.31,2024-06-09,华东,已完成
ORD01252,CUST0233,手机,手机,3862.41,5,0.1,17380.85,2024-11-30,东北,已完成
ORD01253,CUST0205,U盘,配件,44.72,4,0.0,178.88,2024-11-24,东北,已完成
ORD01254,CUST0213,键盘,配件,306.49,5,0.05,1455.83,2024-07-26,华北,已完成
ORD01255,CUST0049,手机,手机,3621.39,4,,11588.45,2024-07-13,华北,已完成
ORD01256,CUST0161,充电宝,配件,146.97,5,0.15,624.62,2024-03-25,西南,已退款
ORD01257,CUST0219,笔记本电脑,电脑,6332.73,5,0.15,26914.1,2024-01-28,华北,已完成
ORD01258,CUST0161,平板,电脑,3177.27,3,0.0,9531.81,2024-07-09,华南,已完成
ORD01259,CUST0131,耳机,配件,433.72,3,0.0,1301.16,2024-11-27,华南,已退款
ORD01260,CUST0192,充电宝,配件,159.15,4,0.0,636.6,2024-08-05,东北,已完成
ORD01261,CUST0079,笔记本电脑,电脑,6645.07,5,0.0,33225.35,2024-04-09,华北,已退款
ORD01262,CUST0243,显示器,电脑,1988.44,2,0.0,3976.88,2024-05-18,华北,已完成
ORD01263,CUST0035,手机,手机,4365.95,1,0.2,3492.76,2024-02-25,东北,已完成
ORD01264,CUST0047,摄像头,配件,638.84,4,0.0,2555.36,2024-02-23,华东,已完成
ORD01265,CUST0044,鼠标,配件,137.3,3,0.15,350.12,2024-02-09,华南,已完成
ORD01266,CUST0048,鼠标,配件,129.51,3,0.2,310.82,2024-07-04,东北,已退款
ORD01267,CUST0222,键盘,配件,283.26,4,0.05,1076.39,2024-11-04,华东,已完成
ORD01268,CUST0050,手机,手机,3657.41,3,0.05,10423.62,2024-06-20,华东,已完成
ORD01269,CUST0191,充电宝,配件,151.98,2,0.0,303.96,2024-01-15,东北,已完成
ORD01270,CUST0067,摄像头,配件,591.64,3,0.0,1774.92,2024-05-02,西南,已完成
ORD01271,CUST0285,笔记本电脑,电脑,6433.02,1,0.15,5468.07,2024-05-24,华东,已完成
ORD01272,CUST0031,键盘,配件,295.8,1,0.0,295.8,2024-03-24,华南,处理中
ORD01273,CUST0288,耳机,配件,369.06,5,0.0,1845.3,2024-10-04,华东,已完成
ORD01274,CUST0288,鼠标,配件,141.24,2,0.15,240.11,2024-02-24,华南,已完成
ORD01275,CUST0169,U盘,配件,53.08,3,0.0,159.24,2024-02-03,华南,已退款
ORD01276,CUST0063,鼠标,配件,125.84,3,0.0,377.52,2024-04-18,西南,已完成
ORD01277,CUST0211,U盘,配件,52.82,4,0.0,211.28,2024-11-01,华东,处理中
ORD01278,CUST0182,耳机,配件,414.43,5,0.05,1968.54,2024-01-06,东北,已完成
ORD01279,CUST0217,摄像头,配件,632.86,1,0.0,632.86,2024-06-07,华东,已退款
ORD01280,CUST0027,键盘,配件,272.81,4,0.0,1091.24,2024-04-06,华北,已完成
ORD01281,CUST0148,U盘,配件,51.96,4,0.1,187.06,2024-10-09,华北,已完成
ORD01282,CUST0160,摄像头,配件,545.66,3,0.2,1309.58,2024-04-13,华北,已退款
ORD01283,CUST0181,耳机,配件,407.84,1,0.2,326.27,2024-11-22,东北,已完成
ORD01284,CUST0054,充电宝,配件,146.97,4,0.05,558.49,2024-01-17,华北,已退款
ORD01285,CUST0296,耳机,配件,367.23,3,0.0,1101.69,2024-05-03,东北,已完成
ORD01286,CUST0260,平板,电脑,2732.56,5,0.0,13662.8,2024-05-17,西南,已完成
ORD01287,CUST0109,笔记本电脑,电脑,6372.17,2,0.15,10832.69,2024-02-13,西南,已完成
ORD01288,CUST0080,显示器,电脑,2138.9,1,0.0,2138.9,2024-10-18,华北,已完成
ORD01289,CUST0247,笔记本电脑,电脑,6861.38,5,0.1,30876.21,2024-10-16,华东,已完成
ORD01290,CUST0115,耳机,配件,408.36,3,0.0,1225.08,2024-01-23,华南,已完成
ORD01291,CUST0056,充电宝,配件,146.35,2,0.0,292.7,2024-10-15,华南,已完成
ORD01292,CUST0180,键盘,配件,320.8,4,0.2,1026.56,2024-09-04,华北,已完成
ORD01293,CUST0285,笔记本电脑,电脑,7401.41,5,0.0,37007.05,2024-01-24,华东,已完成
ORD01294,CUST0189,键盘,配件,306.42,4,0.05,1164.4,2024-01-25,华东,已完成
ORD01295,CUST0059,笔记本电脑,电脑,6933.79,4,0.1,24961.64,2024-06-10,华北,已完成
ORD01296,CUST0143,显示器,电脑,1984.69,2,0.0,3969.38,2024-02-17,华南,已完成
ORD01297,CUST0294,鼠标,配件,127.15,2,0.0,254.3,2024-06-07,华北,已完成
ORD01298,CUST0116,手机,手机,4095.14,4,0.0,16380.56,2024-01-05,西南,已完成
ORD01299,CUST0220,耳机,配件,367.18,4,0.15,1248.41,2024-07-01,西南,已完成
ORD01300,CUST0288,充电宝,配件,153.5,2,0.05,291.65,2024-05-24,华东,已完成
ORD01301,CUST0286,耳机,配件,413.03,3,0.1,1115.18,2024-07-22,华南,已完成
ORD01302,CUST0014,显示器,电脑,1809.48,1,0.1,1628.53,2024-09-13,华北,处理中
ORD01303,CUST0137,摄像头,配件,601.06,4,0.0,2404.24,2024-04-09,华北,已完成
ORD01304,CUST0015,笔记本电脑,电脑,7121.92,2,0.05,13531.65,2024-06-10,华北,已完成
ORD01305,CUST0093,平板,电脑,2763.88,5,,13819.4,2024-07-19,东北,已完成
ORD01306,CUST0140,鼠标,配件,116.42,5,0.15,494.79,2024-07-01,西南,已完成
ORD01307,CUST0159,手机,手机,4169.6,3,0.15,10632.48,2024-03-07,华北,已退款
ORD01308,CUST0174,笔记本电脑,电脑,7129.02,3,0.0,21387.06,2024-12-25,华北,已完成
ORD01309,CUST0180,耳机,配件,426.19,5,0.0,2130.95,2024-12-11,东北,已完成
ORD01310,CUST0004,充电宝,配件,161.05,3,0.2,386.52,2024-02-19,东北,已完成
ORD01311,CUST0093,显示器,电脑,1849.47,4,0.0,7397.88,2024-06-18,华东,已退款
ORD01312,CUST0074,键盘,配件,299.53,2,0.0,599.06,2024-07-27,华北,已完成
ORD01313,CUST0290,摄像头,配件,581.68,1,0.0,581.68,2024-09-14,东北,已完成
ORD01314,CUST0206,手机,手机,3984.12,2,0.0,7968.24,2024-02-21,西南,已退款
ORD01315,CUST0036,U盘,配件,50.18,2,0.0,100.36,2024-09-14,华东,已完成
ORD01316,CUST0073,手机,手机,3747.8,3,0.15,9556.89,2024-03-17,东北,已完成
ORD01317,CUST0016,充电宝,配件,138.2,1,0.05,131.29,2024-01-13,华南,已完成
ORD01318,CUST0047,平板,电脑,2725.53,4,0.2,8721.7,2024-10-27,华南,已完成
ORD01319,CUST0272,显示器,电脑,1850.15,5,0.0,9250.75,2024-07-14,西南,已完成
ORD01320,CUST0111,手机,手机,4066.6,4,0.05,15453.08,2024-09-01,东北,已完成
ORD01321,CUST0193,U盘,配件,49.13,3,0.0,147.39,2024-10-27,华北,已完成
ORD01322,CUST0215,U盘,配件,50.49,5,0.0,252.45,2024-01-20,华南,已完成
ORD01323,CUST0233,笔记本电脑,电脑,6799.87,4,0.05,25839.51,2024-05-28,华南,已完成
ORD01324,CUST0175,显示器,电脑,2032.45,2,0.1,3658.41,2024-03-23,西南,已完成
ORD01325,CUST0081,平板,电脑,3023.68,3,0.05,8617.49,2024-03-18,华东,已完成
ORD01326,CUST0190,耳机,配件,370.72,1,0.0,,2024-12-15,华北,已完成
ORD01327,CUST0160,鼠标,配件,128.21,2,0.05,243.6,2024-08-25,华南,已完成
ORD01328,CUST0167,鼠标,配件,131.67,1,0.0,131.67,2024-02-10,东北,已完成
ORD01329,CUST0291,键盘,配件,286.51,5,0.0,1432.55,2024-11-16,西南,已完成
ORD01330,CUST0044,显示器,电脑,2187.01,1,0.1,1968.31,2024-02-17,西南,已完成
ORD01331,CUST0027,键盘,配件,300.06,2,0.05,570.11,2024-04-28,华南,已完成
ORD01332,CUST0080,键盘,配件,308.43,1,0.0,308.43,2024-04-20,西南,处理中
ORD01333,CUST0081,摄像头,配件,556.42,3,0.05,1585.8,2024-12-14,华北,已完成
ORD01334,CUST0026,鼠标,配件,122.22,3,0.0,366.66,2024-11-30,华东,已完成
ORD01335,CUST0042,耳机,配件,424.47,2,0.0,848.94,2024-03-13,西南,已完成
ORD01336,CUST0140,手机,手机,4046.55,4,0.05,15376.89,2024-03-23,东北,已完成
ORD01337,CUST0227,耳机,配件,363.46,1,0.15,308.94,2024-09-13,华南,已完成
ORD01338,CUST0218,平板,电脑,2905.32,2,0.0,5810.64,2024-09-21,西南,已退款
ORD01339,CUST0249,U盘,配件,53.67,1,0.15,45.62,2024-11-07,华南,已完成
ORD01340,CUST0227,手机,手机,4111.42,2,0.0,8222.84,2024-11-29,东北,已完成
ORD01341,CUST0213,平板,电脑,2819.82,1,0.0,2819.82,2024-09-24,东北,已完成
ORD01342,CUST0140,手机,手机,3653.81,4,0.0,14615.24,2024-06-23,华东,已退款
ORD01343,CUST0111,平板,电脑,2812.68,2,0.0,5625.36,2024-08-17,西南,已完成
ORD01344,CUST0263,摄像头,配件,596.09,3,0.0,1788.27,2024-03-08,华北,已完成
ORD01345,CUST0059,摄像头,配件,621.98,4,0.0,2487.92,2024-06-22,西南,处理中
ORD01346,CUST0177,键盘,配件,297.05,3,0.15,757.48,2024-05-28,西南,已完成
ORD01347,CUST0221,显示器,电脑,2075.93,4,0.1,7473.35,2024-07-03,华南,已完成
ORD01348,CUST0057,手机,手机,4280.54,3,0.0,12841.62,2024-11-15,东北,已完成
ORD01349,CUST0146,充电宝,配件,150.97,4,0.0,603.88,2024-08-08,华北,已完成
ORD01350,CUST0250,键盘,配件,289.17,1,0.0,289.17,2024-01-21,西南,已完成
ORD01351,CUST0270,耳机,配件,383.01,3,0.0,,2024-12-30,华东,已完成
ORD01352,CUST0158,摄像头,配件,578.47,1,0.2,462.78,2024-12-15,东北,已完成
ORD01353,CUST0024,鼠标,配件,118.81,2,0.05,225.74,2024-07-17,华北,已退款
ORD01354,CUST0113,摄像头,配件,644.06,1,0.05,611.86,2024-05-02,西南,已完成
ORD01355,CUST0203,鼠标,配件,139.59,3,,397.83,2024-04-16,华东,已完成
ORD01356,CUST0029,手机,手机,3995.75,4,0.0,15983.0,2024-11-08,西南,已完成
ORD01357,CUST0004,手机,手机,4334.88,1,0.2,3467.9,2024-11-06,华南,已完成
ORD01358,CUST0105,平板,电脑,3082.23,5,0.0,15411.15,2024-02-08,西南,已完成
ORD01359,CUST0155,鼠标,配件,133.99,4,0.0,535.96,2024-03-19,东北,已完成
ORD01360,CUST0109,U盘,配件,48.67,2,0.0,97.34,2024-10-17,华北,已完成
ORD01361,CUST0071,笔记本电脑,电脑,6597.45,2,0.1,11875.41,2024-11-17,华南,已完成
ORD01362,CUST0131,耳机,配件,397.46,3,0.0,1192.38,2024-09-11,华南,已完成
ORD01363,CUST0149,键盘,配件,315.05,4,0.2,1008.16,2024-02-19,华东,已完成
ORD01364,CUST0168,平板,电脑,3187.73,1,0.2,2550.18,2024-01-08,华北,已完成
ORD01365,CUST0062,手机,手机,4244.76,1,0.15,3608.05,2024-03-14,华北,已完成
ORD01366,CUST0004,耳机,配件,389.1,2,0.1,700.38,2024-06-07,东北,已完成
ORD01367,CUST0255,键盘,配件,293.04,4,0.0,1172.16,2024-10-07,华东,已退款
ORD01368,CUST0221,显示器,电脑,2129.37,4,0.1,7665.73,2024-02-14,华东,已完成
ORD01369,CUST0090,充电宝,配件,134.3,2,,241.74,2024-09-12,西南,已完成
ORD01370,CUST0067,笔记本电脑,电脑,6312.95,1,0.2,5050.36,2024-02-18,东北,已完成
ORD01371,CUST0195,鼠标,配件,125.33,2,0.0,250.66,2024-08-20,华东,已完成
ORD01372,CUST0273,鼠标,配件,130.41,4,0.0,521.64,2024-06-09,华北,已完成
ORD01373,CUST0118,平板,电脑,2784.51,1,0.05,2645.28,2024-03-27,华东,已完成
ORD01374,CUST0257,笔记本电脑,电脑,6915.58,5,0.2,,2024-05-31,西南,已退款
ORD01375,CUST0287,显示器,电脑,2051.51,2,0.1,3692.72,2024-03-23,东北,已完成
ORD01376,CUST0182,摄像头,配件,648.44,4,0.05,2464.07,2024-02-04,西南,已完成
ORD01377,CUST0037,充电宝,配件,144.83,4,0.2,463.46,2024-05-23,东北,已完成
ORD01378,CUST0204,充电宝,配件,163.16,3,0.0,489.48,2024-10-22,东北,已完成
ORD01379,CUST0022,耳机,配件,374.99,3,0.1,1012.47,2024-07-05,华东,已退款
ORD01380,CUST0224,手机,手机,3826.32,2,0.05,7270.01,2024-06-29,华北,已完成
ORD01381,CUST0010,摄像头,配件,565.33,1,0.2,452.26,2024-02-15,西南,已完成
ORD01382,CUST0236,手机,手机,3808.65,5,0.05,18091.09,2024-02-06,华南,已完成
ORD01383,CUST0040,平板,电脑,2803.64,5,0.0,14018.2,2024-04-01,西南,已完成
ORD01384,CUST0161,手机,手机,4276.96,1,0.0,4276.96,2024-12-29,华南,已完成
ORD01385,CUST0295,笔记本电脑,电脑,6643.4,3,0.15,16940.67,2024-08-23,华南,已退款
ORD01386,CUST0220,笔记本电脑,电脑,6573.44,4,0.05,24979.07,2024-05-12,华东,已完成
ORD01387,CUST0294,耳机,配件,373.15,3,0.15,951.53,2024-08-30,华北,已完成
ORD01388,CUST0208,平板,电脑,2856.12,2,0.2,4569.79,2024-05-11,华南,已完成
ORD01389,CUST0214,耳机,配件,367.17,3,0.0,1101.51,2024-08-14,东北,处理中
ORD01390,CUST0149,显示器,电脑,2131.51,1,0.0,2131.51,2024-11-28,东北,已完成
ORD01391,CUST0059,键盘,配件,277.31,2,0.0,554.62,2024-03-12,西南,已完成
ORD01392,CUST0208,手机,手机,4122.86,1,0.05,3916.72,2024-03-04,华北,已退款
ORD01393,CUST0011,U盘,配件,52.77,2,0.1,94.99,2024-10-18,华南,已完成
ORD01394,CUST0167,U盘,配件,47.42,4,0.0,189.68,2024-09-06,华东,已退款
ORD01395,CUST0088,鼠标,配件,121.52,3,0.1,328.1,2024-01-21,东北,已完成
ORD01396,CUST0236,手机,手机,3963.97,1,0.0,3963.97,2024-07-05,西南,已完成
ORD01397,CUST0186,笔记本电脑,电脑,6816.52,2,0.1,12269.74,2024-05-26,东北,已完成
ORD01398,CUST0046,手机,手机,3896.91,3,0.0,11690.73,2024-07-24,西南,处理中
ORD01399,CUST0224,耳机,配件,372.77,5,0.05,1770.66,2024-07-28,华南,已完成
ORD01400,CUST0055,摄像头,配件,602.23,1,0.0,602.23,2024-11-13,华东,已完成
ORD01401,CUST0125,平板,电脑,3178.35,4,0.0,12713.4,2024-12-14,华南,已完成
ORD01402,CUST0224,手机,手机,4097.54,2,0.05,7785.33,2024-03-07,西南,已完成
ORD01403,CUST0206,键盘,配件,295.04,1,0.15,250.78,2024-08-13,西南,已完成
ORD01404,CUST0269,手机,手机,4167.71,1,0.2,3334.17,2024-07-06,东北,已完成
ORD01405,CUST0041,笔记本电脑,电脑,6464.97,5,0.1,29092.37,2024-09-19,东北,已完成
ORD01406,CUST0203,摄像头,配件,644.85,4,0.0,2579.4,2024-11-15,华北,已完成
ORD01407,CUST0159,笔记本电脑,电脑,6482.19,5,0.05,30790.4,2024-06-09,华北,已退款
ORD01408,CUST0174,平板,电脑,2812.85,2,0.1,5063.13,2024-07-10,西南,已退款
ORD01409,CUST0114,U盘,配件,49.32,3,,140.56,2024-02-12,华北,处理中
ORD01410,CUST0171,显示器,电脑,2076.7,1,,1972.86,2024-12-15,西南,已完成
ORD01411,CUST0087,显示器,电脑,1926.22,2,0.2,3081.95,2024-07-30,华东,已完成
ORD01412,CUST0040,摄像头,配件,590.56,2,0.2,944.9,2024-09-16,华北,已完成
ORD01413,CUST0262,笔记本电脑,电脑,7189.57,4,0.15,24444.54,2024-08-18,华东,已完成
ORD01414,CUST0059,显示器,电脑,2167.32,1,0.2,1733.86,2024-05-14,东北,已退款
ORD01415,CUST0272,显示器,电脑,2104.18,5,0.0,10520.9,2024-12-15,华北,已完成
ORD01416,CUST0262,平板,电脑,3051.38,3,0.05,8696.43,2024-01-22,华东,已完成
ORD01417,CUST0100,键盘,配件,320.2,1,0.05,304.19,2024-11-13,华东,处理中
ORD01418,CUST0179,耳机,配件,382.58,1,0.0,382.58,2024-11-25,西南,已完成
ORD01419,CUST0180,平板,电脑,2788.21,3,0.0,8364.63,2024-01-30,华北,已完成
ORD01420,CUST0076,鼠标,配件,122.48,2,0.1,220.46,2024-05-05,华北,已完成
ORD01421,CUST0121,鼠标,配件,132.34,5,0.2,529.36,2024-12-24,西南,已完成
ORD01422,CUST0053,摄像头,配件,572.65,1,0.0,572.65,2024-10-14,西南,已完成
ORD01423,CUST0075,平板,电脑,2774.95,2,0.15,4717.41,2024-01-05,华东,已完成
ORD01424,CUST0132,笔记本电脑,电脑,7010.58,4,0.15,,2024-03-20,东北,已完成
ORD01425,CUST0102,U盘,配件,49.82,2,0.05,94.66,2024-02-23,西南,已完成
ORD01426,CUST0089,U盘,配件,48.89,3,0.0,146.67,2024-05-28,华东,处理中
ORD01427,CUST0079,U盘,配件,51.23,5,0.0,256.15,2024-07-11,东北,已完成
ORD01428,CUST0039,耳机,配件,421.72,3,0.0,1265.16,2024-03-22,西南,已完成
ORD01429,CUST0091,鼠标,配件,136.51,4,0.0,546.04,2024-10-18,西南,已完成
ORD01430,CUST0253,摄像头,配件,612.76,2,0.0,1225.52,2024-07-23,华北,已完成
ORD01431,CUST0238,显示器,电脑,1866.04,1,,1586.13,2024-02-07,华南,已退款
ORD01432,CUST0289,充电宝,配件,145.67,4,0.0,582.68,2024-04-24,华北,已完成
ORD01433,CUST0297,摄像头,配件,644.81,3,0.0,1934.43,2024-07-17,西南,已完成
ORD01434,CUST0230,笔记本电脑,电脑,7350.54,2,0.05,13966.03,2024-08-24,华南,已完成
